CHEMBL281288	8.92	1	C=CC1C(c2ccc(Cl)cc2)CC2CCC1N2C
CHEMBL145589	6.65	1	CN1C2CCC1C(C=CCl)C(OC(=O)c1ccccc1)C2
CHEMBL85492	8.82	1	C=Cc1ccc(C2CC3CCC(N3)C2C(=O)CC)cc1
CHEMBL418190	9.92	1	CCC(=O)C1C(c2ccc3ccccc3c2)CC2CCC1N2C
CHEMBL278122	6.36	1	CCC(=O)C1C(c2ccc(C(C)C)cc2)CC2CCC1N2C
CHEMBL85877	7.8	1	C=C(C)c1ccc(C2CC3CCC(N3)C2C(=O)CC)cc1
CHEMBL84899	6.31	1	CCC(=O)C1C2CCC(CC1c1ccc(C3CCCCC3)cc1)N2
CHEMBL87983	8.33	1	CCC(=O)C1C2CCC(CC1c1ccc(C)cc1)N2
CHEMBL36720	7.44	1	CCC(=O)C1C2CCC(CC1c1ccc3ccccc3c1)N2
CHEMBL314919	6.57	1	CCC(=O)C1C(c2ccc(C(CC)CC)cc2)CC2CCC1N2C
CHEMBL82807	8.14	1	C=C(C)c1ccc(C2CC3CCC(C2C(=O)CC)N3C)cc1
CHEMBL314361	9.05	1	C=Cc1ccc(C2CC3CCC(C2C(=O)CC)N3C)cc1
CHEMBL87678	6.72	1	CCC(=O)C1C2CCC(CC1c1ccc(C(CC)CC)cc1)N2
CHEMBL23142	8.09	1	CCC(=O)C1C(c2ccc(C)cc2)CC2CCC1N2C
CHEMBL87739	6.5	1	CCC(=O)C1C(c2ccc(C3CCCCC3)cc2)CC2CCC1N2C
CHEMBL85256	6.27	1	CCC(=O)C1C2CCC(CC1c1ccc(C(C)C)cc1)N2
CHEMBL490	6.21	1	Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1
CHEMBL280329	7.89	1	c1ccc2sc(C3(N4CCCC4)CCCC3)cc2c1
CHEMBL18502	6.2	1	NC1(c2cc3ccccc3s2)CCCC1
CHEMBL36074	9.02	1	Ic1ccc(CN2CCC(CCOC(c3ccccc3)c3ccccc3)CC2)cc1
CHEMBL160559	6.95	1	c1ccc(C(OCCC2CCN(Cc3ccc(-c4cccc5ccccc45)cc3)CC2)c2ccccc2)cc1
CHEMBL157757	7.94	1	C=C(C)c1ccc(CN2CCC(CCOC(c3ccccc3)c3ccccc3)CC2)cc1
CHEMBL158832	7.2	1	CC(C)c1ccc(CN2CCCC(CCOC(c3ccccc3)c3ccccc3)C2)cc1
CHEMBL159128	8.35	1	c1ccc(CN2CCC(CCNC(c3ccccc3)c3ccccc3)CC2)cc1
CHEMBL158427	8.53	1	C=Cc1ccc(CN2CCC(CCOC(c3ccccc3)c3ccccc3)CC2)cc1
CHEMBL160488	6.62	1	Oc1ccc(CN2CCC(CCOC(c3ccccc3)c3ccccc3)CC2)cc1
CHEMBL348100	8.39	1	C#Cc1ccc(CN2CCC(CCOC(c3ccccc3)c3ccccc3)CC2)cc1
CHEMBL160812	7.84	1	Oc1cccc(CN2CCC(CCOC(c3ccccc3)c3ccccc3)CC2)c1
CHEMBL159184	7.57	1	c1ccc(C(OCCC2CCN(Cc3ccc(-c4ccc5ccccc5c4)cc3)CC2)c2ccccc2)cc1
CHEMBL423061	8.09	1	COC(=O)c1ccc(CN2CCC(CCOC(c3ccccc3)c3ccccc3)CC2)cc1
CHEMBL160897	7.19	1	CC#Cc1ccc(CN2CCC(CCOC(c3ccccc3)c3ccccc3)CC2)cc1
CHEMBL440191	7.71	1	COc1cccc(CN2CCC(CCOC(c3ccccc3)c3ccccc3)CC2)c1
CHEMBL342774	8.62	1	CCOC(=O)C1C2CCC(CC1c1ccc3c(ccn3CC)c1)N2
CHEMBL450620	8.92	1	CCOC(=O)C1C(c2ccc3c(ccn3CC)c2)CC2CCC1N2C
CHEMBL344087	7.24	1	CCOC(=O)C1C(c2ccc(-c3cccn3Cc3ccccc3)cc2)CC2CCC1N2C
CHEMBL144323	6.15	1	CCOC(=O)C1C(c2ccc(-c3cccn3C)cc2)CC2CCC1N2C
CHEMBL358516	6.08	1	CCOC(=O)C1C2CCC(CC1c1ccc(-c3ccc(C)n3C)cc1)N2
CHEMBL357890	9.12	1	CCOC(=O)C1C(c2ccc3c(ccn3C)c2)CC2CCC1N2C
CHEMBL343441	7.49	1	CCOC(=O)C1C2CCC(CC1c1ccc(-c3cccn3Cc3ccccc3)cc1)N2
CHEMBL144348	8.56	1	CCOC(=O)C1C2CCC(CC1c1ccc3c(ccn3C)c1)N2
CHEMBL144373	6.21	1	CCOC(=O)C1C2CCC(CC1c1ccc(-c3cccn3C)cc1)N2
CHEMBL39576	8.21	1	COC(=O)C1C(c2ccc(Cl)cc2)CC2CCC1N2CC=CI
CHEMBL102326	6.83	1	COC(=O)C1C(OC(=O)c2ccc(F)cc2)CC2CCC1N2C
CHEMBL50157	7.26	1	CCc1ccc(C2CC3CCC(C2C(=O)OC)N3C)cc1
CHEMBL610894	9.37	1	CC(C)OC(=O)C1C(c2ccc(I)cc2)CC2CCC1N2C
CHEMBL2112877	8.97	1	CC(C)OC(=O)C1C2CCC(CC1c1ccc(I)cc1)N2
CHEMBL21256	6.69	1	COC(=O)C1C2CCC(CC1OC(=O)c1ccccc1)N2
CHEMBL2112860	7.3	1	CCc1ccc(C2CC3CCC(N3)C2C(=O)OC)cc1
CHEMBL279657	7.51	1	COC(=O)C1C2CCC(CC1c1ccccc1)N2
CHEMBL2112889	9.16	1	COC(=O)C1C2CCC(CC1c1ccc(I)cc1)N2
CHEMBL39262	7.71	1	Fc1ccc(CN2CCC(CNCC(c3ccccc3)c3ccccc3)CC2)cc1
CHEMBL189082	7.95	1	N#Cc1ccc(CNC2CCC(C(c3ccccc3)c3ccccc3)NC2)cc1
CHEMBL188363	7.32	1	COc1ccc(CNC2CCC(C(c3ccccc3)c3ccccc3)NC2)cc1
CHEMBL436084	6.25	1	Fc1ccc(CCN2CCN3CC2CCC3C(c2ccccc2)c2ccccc2)cc1
CHEMBL189084	7.09	1	Fc1ccc(N2CCN3CC2CCC3C(c2ccccc2)c2ccccc2)cc1
CHEMBL185803	6.96	1	N#Cc1ccc(N2CCN3CC2CCC3C(c2ccccc2)c2ccccc2)cc1
CHEMBL280518	7.16	1	COc1ccc(N2CCN3CC2CCC3C(c2ccccc2)c2ccccc2)cc1
CHEMBL361268	6.68	1	Clc1ccc(N2CCN3CC2CCC3C(c2ccccc2)c2ccccc2)cc1Cl
CHEMBL364561	6.24	1	Oc1ccc(N2CCN3CC2CCC3C(c2ccccc2)c2ccccc2)cc1
CHEMBL189805	6.67	1	CCOc1ccc(N2CCN3CC2CCC3C(c2ccccc2)c2ccccc2)cc1
CHEMBL186918	6.02	1	c1ccc(C(c2ccccc2)C2CCC3CN2CCN3c2cccc3ccccc23)cc1
CHEMBL189095	6.51	1	c1ccc(C(c2ccccc2)C2CCC3CN2CCN3c2ccc3ccccc3c2)cc1
CHEMBL187429	6.43	1	O=S(=O)(Nc1ccc(CN2CCN3CC2CCC3C(c2ccccc2)c2ccccc2)cc1)c1ccc(Cl)cc1
CHEMBL40607	7.47	1	Fc1ccc(CNC2CCC(C(c3ccccc3)c3ccccc3)NC2)cc1
CHEMBL188953	6.65	1	CN(Cc1ccc(F)cc1)C1CCC(C(c2ccccc2)c2ccccc2)N(C)C1
CHEMBL1201203	6.93	1	CN1C2CCC1CC(OC(c1ccccc1)c1ccccc1)C2
CHEMBL192672	6.4	1	COCOC1CC2CC(OC(c3ccccc3)c3ccc(Cl)cc3)CC1N2C
CHEMBL192317	6.22	1	CN1C2CC(OC(c3ccccc3)c3ccc(Cl)cc3)CC1C(O)C2
CHEMBL192195	8.13	1	COC(=O)C1C(c2ccc(C)c(F)c2)CC2CCC1N2C
CHEMBL192035	7.86	1	COC(=O)C1C(c2ccc(F)c(C)c2)CC2CCC1N2C
CHEMBL365738	8.05	1	COC(=O)C1C2CCC(CC1c1ccc(C)c(F)c1)N2
CHEMBL195738	8.03	1	COC(=O)C1C2CCC(CC1c1ccc(F)c(C)c1)N2
CHEMBL192924	8.63	1	COC(=O)C1C2CCC(CC1c1cccc(F)c1)N2
CHEMBL366159	8.25	1	COC(=O)C1C2CCC(CC1c1ccc(F)c(F)c1)N2
CHEMBL371607	8.63	1	COC(=O)C1C2CCC(CC1c1cc(F)cc(F)c1)N2
CHEMBL2113053	6.53	1	COc1cc(CNC2COC(C(c3ccccc3)c3ccccc3)CC2O)cc(OC)c1
CHEMBL1492	6.38	1	CN1CCC(OC(c2ccccc2)c2ccccc2)CC1
CHEMBL197615	7.36	1	CN1CCC(OC(c2ccc(Cl)cc2)c2ccc(Cl)cc2)CC1
CHEMBL197857	7.66	1	CN1CCC(OC(c2ccc(F)cc2)c2ccc(F)cc2)CC1
CHEMBL197858	6.81	1	CN1CCC(OC(c2ccccc2)c2ccc(Cl)cc2)CC1
CHEMBL371224	6.56	1	CN1CCC(OC(c2ccccc2)c2ccc(F)cc2)CC1
CHEMBL198172	6.53	1	Cc1cccc(C(OC2CCN(C)CC2)c2ccccc2)c1
CHEMBL371067	6.58	1	CC(OC1CCN(C)CC1)c1ccc(F)cc1
CHEMBL370627	7.9	1	CCCCN1CCC(OC(c2ccc(Cl)cc2)c2ccc(Cl)cc2)CC1
CHEMBL381247	7.3	1	Fc1ccc(CN2CCC(OC(c3ccc(Cl)cc3)c3ccc(Cl)cc3)CC2)cc1
CHEMBL223134	6.62	1	[N-]=[N+]=Nc1ccc(CN2CCN(CCCN(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1I
CHEMBL221725	8.25	1	[N-]=[N+]=Nc1ccc(CCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1I
CHEMBL330021	7.71	1	Fc1ccc(N(CCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1
CHEMBL87841	7.53	1	Fc1ccc(N(CCCN2CCN(Cc3ccccc3)CC2)c2ccc(F)cc2)cc1
CHEMBL223296	7.02	1	N#CSc1ccc(CCCN2CCN(CCCN(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1I
CHEMBL375607	7.18	1	N#CSc1ccc(CCN2CCN(CCCN(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1I
CHEMBL374126	7.0	1	N#CSc1ccc(CCCN2CCN(CCCN(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1
CHEMBL222184	7.17	1	N#CSc1ccc(CCN2CCN(CCCN(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1
CHEMBL221767	7.12	1	N#CSc1ccc(CN2CCN(CCCN(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1
CHEMBL221819	6.55	1	[N-]=[N+]=Nc1ccc(CCCN2CCN(CCCN(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1I
CHEMBL221506	6.79	1	[N-]=[N+]=Nc1ccc(CCN2CCN(CCCN(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1I
CHEMBL2113279	7.08	1	COc1ccc(-c2cnc(C3C(c4ccc(C)cc4)CC4CCC3N4C)s2)cc1OC
CHEMBL376113	6.99	1	Cc1ccc(C2CC3CCC(C2c2ncc(-c4ccc(Cl)c(Cl)c4)s2)N3C)cc1
CHEMBL226933	7.82	1	COc1ccc(-c2cnc(C3C(c4ccc(C)cc4)CC4CCC3N4C)s2)cc1
CHEMBL226984	8.4	1	Cc1ccc(C2CC3CCC(C2c2ncc(-c4cccc([N+](=O)[O-])c4)s2)N3C)cc1
CHEMBL229436	7.39	1	Cc1ccc(C2CC3CCC(C2c2ncc(-c4ccc([N+](=O)[O-])cc4)s2)N3C)cc1
CHEMBL436132	8.0	1	Cc1ccc(C2CC3CCC(C2c2ncc(-c4cccc(Br)c4)s2)N3C)cc1
CHEMBL229381	7.66	1	Cc1ccc(C2CC3CCC(C2c2ncc(-c4ccc(Cl)cc4)s2)N3C)cc1
CHEMBL229699	7.92	1	Cc1ccc(C2CC3CCC(C2c2ncc(-c4ccc(F)cc4)s2)N3C)cc1
CHEMBL388832	7.19	1	COc1ccc(-c2cnc(C3C(c4ccc(Cl)cc4)CC4CCC3N4C)s2)cc1OC
CHEMBL388612	6.36	1	CN1C2CCC1C(c1ncc(-c3ccc(Cl)c(Cl)c3)s1)C(c1ccc(Cl)cc1)C2
CHEMBL227233	7.85	1	COc1ccc(-c2cnc(C3C(c4ccc(Cl)cc4)CC4CCC3N4C)s2)cc1
CHEMBL388760	8.3	1	CN1C2CCC1C(c1ncc(-c3cccc([N+](=O)[O-])c3)s1)C(c1ccc(Cl)cc1)C2
CHEMBL227232	7.7	1	CN1C2CCC1C(c1ncc(-c3ccc([N+](=O)[O-])cc3)s1)C(c1ccc(Cl)cc1)C2
CHEMBL227231	7.75	1	CN1C2CCC1C(c1ncc(-c3cccc(Br)c3)s1)C(c1ccc(Cl)cc1)C2
CHEMBL388759	6.97	1	CN1C2CCC1C(c1ncc(-c3ccc(Br)cc3)s1)C(c1ccc(Cl)cc1)C2
CHEMBL227180	7.7	1	CN1C2CCC1C(c1ncc(-c3ccc(Cl)cc3)s1)C(c1ccc(Cl)cc1)C2
